design,stage,substep,arm,repeat,call,setup_s,hold_s,passes,last_improving_iter,wns_start_ps,wns_end_ps,endpoints,substep_wall_s,result_sha1,loadavg_at_start,recorded_at
gcd-ccs,grt,5_1_grt,base,1,post_grt_wns,0.34,,1,0,-54.848,-54.848,7,14.19,06cc0fc278c7e6069965,0.89,2026-09-10T22:53:20
ibex,cts,4_1_cts,base,1,setup_hold,41.75,0.11,779,579,-51.223,0.261,645,63.92,56134725468e06aad39d,0.81,2026-09-10T21:40:31
ibex,cts,4_1_cts,base-p0067,1,setup_hold,28.63,0.11,779,579,-51.223,0.261,645,50.46,56134725468e06aad39d,0.95,2026-09-11T17:41:55
ibex,cts,4_1_cts,base-p0067,2,setup_hold,28.7,0.11,779,579,-51.223,0.261,645,50.93,56134725468e06aad39d,0.93,2026-09-11T17:43:01
ibex,cts,4_1_cts,base-p0067,3,setup_hold,28.86,0.11,779,579,-51.223,0.261,645,51.14,56134725468e06aad39d,0.96,2026-09-11T17:45:23
ibex,cts,4_1_cts,base-p00670068,1,setup_hold,28.29,0.11,779,579,-51.223,0.261,645,50.34,56134725468e06aad39d,0.94,2026-09-14T04:49:27
ibex,cts,4_1_cts,base-p00670068,2,setup_hold,27.71,0.11,779,579,-51.223,0.261,645,49.54,56134725468e06aad39d,0.81,2026-09-14T04:51:32
ibex,cts,4_1_cts,base-p00670068,3,setup_hold,28.38,0.11,779,579,-51.223,0.261,645,50.37,56134725468e06aad39d,0.98,2026-09-14T04:53:53
ibex,cts,4_1_cts,base-p006700680069,1,setup_hold,26.77,0.11,468,90,-51.223,0.261,645,48.84,2da0a0e7a5283dde4e7d,0.97,2026-09-12T01:07:13
ibex,cts,4_1_cts,base-p006700680069,2,setup_hold,27.02,0.11,468,90,-51.223,0.261,645,49.18,2da0a0e7a5283dde4e7d,0.84,2026-09-12T01:08:18
ibex,cts,4_1_cts,base-p006700680069,3,setup_hold,26.58,0.11,468,90,-51.223,0.261,645,48.72,2da0a0e7a5283dde4e7d,0.91,2026-09-12T01:09:52
ibex,cts,4_1_cts,base-p0068,1,setup_hold,42.48,0.11,779,579,-51.223,0.261,645,64.73,56134725468e06aad39d,0.85,2026-09-11T20:20:42
ibex,cts,4_1_cts,base-p0068,2,setup_hold,41.49,0.11,779,579,-51.223,0.261,645,63.27,56134725468e06aad39d,1.00,2026-09-11T20:23:45
ibex,cts,4_1_cts,base-p0068,3,setup_hold,42.0,0.11,779,579,-51.223,0.261,645,64.24,56134725468e06aad39d,0.84,2026-09-11T20:25:35
ibex,cts,4_1_cts,base-p0069,1,setup_hold,34.18,0.11,468,90,-51.223,0.261,645,56.23,2da0a0e7a5283dde4e7d,0.84,2026-09-11T22:43:28
ibex,cts,4_1_cts,base-p0069,2,setup_hold,34.25,0.11,468,90,-51.223,0.261,645,56.24,2da0a0e7a5283dde4e7d,0.83,2026-09-11T22:45:55
ibex,cts,4_1_cts,base-p0069,3,setup_hold,33.96,0.11,468,90,-51.223,0.261,645,55.96,2da0a0e7a5283dde4e7d,0.83,2026-09-11T22:48:36
ibex,cts,4_1_cts,base-p0070,1,setup_hold,5.74,0.1,383,243,-23.587,0.192,350,27.63,9fc8c6c2f03a6da28365,0.89,2026-09-12T05:43:24
ibex,cts,4_1_cts,base-p0070,2,setup_hold,5.99,0.11,383,243,-23.587,0.192,350,28.03,9fc8c6c2f03a6da28365,0.79,2026-09-12T05:44:23
ibex,cts,4_1_cts,base-p0070,3,setup_hold,5.89,0.11,383,243,-23.587,0.192,350,27.9,9fc8c6c2f03a6da28365,0.96,2026-09-12T05:46:21
ibex,cts,4_1_cts,base-p0071,1,setup_hold,27.5,0.11,779,579,-51.223,0.261,645,49.69,56134725468e06aad39d,0.84,2026-09-12T08:06:16
ibex,cts,4_1_cts,base-p0071,2,setup_hold,27.89,0.11,779,579,-51.223,0.261,645,50.03,56134725468e06aad39d,0.84,2026-09-12T08:07:36
ibex,cts,4_1_cts,base-p0071,3,setup_hold,28.03,0.11,779,579,-51.223,0.261,645,50.09,56134725468e06aad39d,0.79,2026-09-12T08:09:42
ibex,cts,4_1_cts,base-p0072,1,setup_hold,28.04,0.11,779,579,-51.223,0.261,645,50.05,56134725468e06aad39d,0.84,2026-09-12T10:32:41
ibex,cts,4_1_cts,base-p0072,2,setup_hold,28.46,0.11,779,579,-51.223,0.261,645,50.67,56134725468e06aad39d,0.82,2026-09-12T10:35:02
ibex,cts,4_1_cts,base-p0072,3,setup_hold,28.53,0.11,779,579,-51.223,0.261,645,50.75,56134725468e06aad39d,0.86,2026-09-12T10:36:24
ibex,cts,4_1_cts,base-p0073,1,setup_hold,5.99,0.11,383,243,-23.587,0.192,350,28.15,9fc8c6c2f03a6da28365,0.91,2026-09-12T12:38:55
ibex,cts,4_1_cts,base-p0073,2,setup_hold,6.02,0.11,383,243,-23.587,0.192,350,28.05,9fc8c6c2f03a6da28365,0.85,2026-09-12T12:40:24
ibex,cts,4_1_cts,base-p0073,3,setup_hold,6.03,0.11,383,243,-23.587,0.192,350,28.2,9fc8c6c2f03a6da28365,0.89,2026-09-12T12:41:53
ibex,cts,4_1_cts,base-p0074,1,setup_hold,28.72,0.11,779,579,-51.223,0.261,645,50.93,56134725468e06aad39d,0.86,2026-09-12T15:26:46
ibex,cts,4_1_cts,base-p0074,2,setup_hold,28.2,0.11,779,579,-51.223,0.261,645,50.02,56134725468e06aad39d,0.90,2026-09-12T15:27:52
ibex,cts,4_1_cts,base-p0074,3,setup_hold,28.35,0.11,779,579,-51.223,0.261,645,50.49,56134725468e06aad39d,0.95,2026-09-12T15:29:43
ibex,cts,4_1_cts,base-p0077,1,setup_hold,7.32,0.1,513,443,-43.089,1.098,471,29.51,400d3455681819012a3e,0.89,2026-09-13T18:01:38
ibex,cts,4_1_cts,base-prof,1,setup_hold,41.47,0.11,779,579,-51.223,0.261,645,63.25,56134725468e06aad39d,0.78,2026-09-11T00:40:09
ibex,cts,4_1_cts,base-prof,2,setup_hold,42.23,0.11,779,579,-51.223,0.261,645,64.48,56134725468e06aad39d,0.97,2026-09-11T08:02:22
ibex,cts,4_1_cts,base-prof,3,setup_hold,41.96,0.11,779,579,-51.223,0.261,645,63.93,56134725468e06aad39d,0.98,2026-09-11T08:04:11
ibex,cts,4_1_cts,footprint-prof,1,setup_hold,41.79,0.11,779,579,-51.223,0.261,645,63.79,56134725468e06aad39d,0.92,2026-09-11T08:31:31
ibex,cts,4_1_cts,footprint-prof,2,setup_hold,41.74,0.11,779,579,-51.223,0.261,645,63.96,56134725468e06aad39d,0.88,2026-09-11T08:32:50
ibex,cts,4_1_cts,footprint-prof,3,setup_hold,41.92,0.11,779,579,-51.223,0.261,645,64.02,56134725468e06aad39d,0.87,2026-09-11T08:35:10
ibex,cts,4_1_cts,noclone-prof,1,setup_hold,30.22,0.11,740,155,-51.223,0.373,645,52.27,fba2b7d5d93447d34d7b,0.80,2026-09-11T08:21:42
ibex,cts,4_1_cts,noclone-prof,2,setup_hold,30.6,0.12,740,155,-51.223,0.373,645,52.88,fba2b7d5d93447d34d7b,0.88,2026-09-11T08:22:50
ibex,cts,4_1_cts,noclone-prof,3,setup_hold,29.59,0.11,740,155,-51.223,0.373,645,51.7,fba2b7d5d93447d34d7b,0.93,2026-09-11T08:24:12
ibex,cts,4_1_cts,nogasp-prof,1,setup_hold,40.91,0.11,748,579,-51.223,-2.566,645,62.68,10e2b5ea767da3674656,0.97,2026-09-11T08:16:42
ibex,cts,4_1_cts,nogasp-prof,2,setup_hold,41.12,0.11,748,579,-51.223,-2.566,645,63.18,10e2b5ea767da3674656,0.83,2026-09-11T08:18:30
ibex,cts,4_1_cts,nogasp-prof,3,setup_hold,41.07,0.11,748,579,-51.223,-2.566,645,63.25,10e2b5ea767da3674656,0.96,2026-09-11T08:19:49
ibex,cts,4_1_cts,nounbuf-prof,1,setup_hold,42.2,0.11,779,579,-51.223,0.261,645,64.28,56134725468e06aad39d,0.95,2026-09-11T08:26:17
ibex,cts,4_1_cts,nounbuf-prof,2,setup_hold,42.11,0.11,779,579,-51.223,0.261,645,64.24,56134725468e06aad39d,0.95,2026-09-11T08:28:52
ibex,cts,4_1_cts,nounbuf-prof,3,setup_hold,42.05,0.11,779,579,-51.223,0.261,645,64.11,56134725468e06aad39d,0.85,2026-09-11T08:30:11
ibex,cts,4_1_cts,tns20-prof,1,setup_hold,30.31,0.11,296,90,-51.223,0.261,645,52.55,2da0a0e7a5283dde4e7d,0.91,2026-09-11T08:05:34
ibex,cts,4_1_cts,tns20-prof,2,setup_hold,29.71,0.11,296,90,-51.223,0.261,645,51.66,2da0a0e7a5283dde4e7d,0.86,2026-09-11T08:07:26
ibex,cts,4_1_cts,tns20-prof,3,setup_hold,29.71,0.11,296,90,-51.223,0.261,645,51.82,2da0a0e7a5283dde4e7d,0.82,2026-09-11T08:08:33
ibex,cts,4_1_cts,tns5-prof,1,setup_hold,19.11,0.11,179,90,-51.223,0.261,645,41.22,2da0a0e7a5283dde4e7d,0.80,2026-09-11T08:10:30
ibex,cts,4_1_cts,tns5-prof,2,setup_hold,19.27,0.11,179,90,-51.223,0.261,645,41.38,2da0a0e7a5283dde4e7d,0.96,2026-09-11T08:12:12
ibex,cts,4_1_cts,tns5-prof,3,setup_hold,19.08,0.11,179,90,-51.223,0.261,645,41.05,2da0a0e7a5283dde4e7d,0.90,2026-09-11T08:14:39
ibex,floorplan,2_1_floorplan,base,1,floorplan_setup,77.47,,1200,730,-3476.455,-1344.686,1970,86.52,9167078746a9449efa2d,0.90,2026-09-10T21:38:11
ibex,floorplan,2_1_floorplan,base-p0067,1,floorplan_setup,70.06,,1200,730,-3476.455,-1344.686,1970,79.12,9167078746a9449efa2d,0.94,2026-09-11T17:30:16
ibex,floorplan,2_1_floorplan,base-p0067,2,floorplan_setup,69.75,,1200,730,-3476.455,-1344.686,1970,78.88,9167078746a9449efa2d,0.84,2026-09-11T17:33:11
ibex,floorplan,2_1_floorplan,base-p0067,3,floorplan_setup,69.2,,1200,730,-3476.455,-1344.686,1970,78.21000000000001,9167078746a9449efa2d,0.83,2026-09-11T17:36:21
ibex,floorplan,2_1_floorplan,base-p00670068,1,floorplan_setup,68.82,,1200,730,-3476.455,-1344.686,1970,77.87,9167078746a9449efa2d,0.96,2026-09-14T04:38:36
ibex,floorplan,2_1_floorplan,base-p00670068,2,floorplan_setup,68.91,,1200,730,-3476.455,-1344.686,1970,77.93,9167078746a9449efa2d,0.96,2026-09-14T04:40:45
ibex,floorplan,2_1_floorplan,base-p00670068,3,floorplan_setup,68.46,,1200,730,-3476.455,-1344.686,1970,77.43,9167078746a9449efa2d,0.87,2026-09-14T04:44:09
ibex,floorplan,2_1_floorplan,base-p006700680069,1,floorplan_setup,69.37,,1200,730,-3476.455,-1344.686,1970,78.45,9167078746a9449efa2d,0.80,2026-09-12T00:55:36
ibex,floorplan,2_1_floorplan,base-p006700680069,2,floorplan_setup,69.12,,1200,730,-3476.455,-1344.686,1970,77.98,9167078746a9449efa2d,0.98,2026-09-12T00:58:45
ibex,floorplan,2_1_floorplan,base-p006700680069,3,floorplan_setup,69.8,,1200,730,-3476.455,-1344.686,1970,78.88,9167078746a9449efa2d,0.82,2026-09-12T01:01:55
ibex,floorplan,2_1_floorplan,base-p0068,1,floorplan_setup,79.01,,1200,730,-3476.455,-1344.686,1970,88.18,9167078746a9449efa2d,0.85,2026-09-11T20:09:35
ibex,floorplan,2_1_floorplan,base-p0068,2,floorplan_setup,79.17,,1200,730,-3476.455,-1344.686,1970,88.28999999999999,9167078746a9449efa2d,0.84,2026-09-11T20:12:09
ibex,floorplan,2_1_floorplan,base-p0068,3,floorplan_setup,77.89,,1200,730,-3476.455,-1344.686,1970,87.0,9167078746a9449efa2d,0.82,2026-09-11T20:14:43
ibex,floorplan,2_1_floorplan,base-p0069,1,floorplan_setup,76.95,,1200,730,-3476.455,-1344.686,1970,85.89,9167078746a9449efa2d,0.86,2026-09-11T22:32:21
ibex,floorplan,2_1_floorplan,base-p0069,2,floorplan_setup,77.23,,1200,730,-3476.455,-1344.686,1970,86.15,9167078746a9449efa2d,0.95,2026-09-11T22:34:53
ibex,floorplan,2_1_floorplan,base-p0069,3,floorplan_setup,77.33,,1200,730,-3476.455,-1344.686,1970,86.39,9167078746a9449efa2d,0.98,2026-09-11T22:37:26
ibex,floorplan,2_1_floorplan,base-p0070,1,floorplan_setup,7.07,,108,54,-3476.455,-1345.253,1970,16.14,59b6f77f8f968d9c9336,0.99,2026-09-12T05:38:33
ibex,floorplan,2_1_floorplan,base-p0070,2,floorplan_setup,7.03,,108,54,-3476.455,-1345.253,1970,16.1,59b6f77f8f968d9c9336,1.00,2026-09-12T05:38:56
ibex,floorplan,2_1_floorplan,base-p0070,3,floorplan_setup,6.95,,108,54,-3476.455,-1345.253,1970,15.86,59b6f77f8f968d9c9336,1.00,2026-09-12T05:39:18
ibex,floorplan,2_1_floorplan,base-p0071,1,floorplan_setup,69.55,,1200,730,-3476.455,-1344.686,1970,78.67,9167078746a9449efa2d,0.99,2026-09-12T07:55:37
ibex,floorplan,2_1_floorplan,base-p0071,2,floorplan_setup,69.4,,1200,730,-3476.455,-1344.686,1970,78.51,9167078746a9449efa2d,0.92,2026-09-12T07:58:02
ibex,floorplan,2_1_floorplan,base-p0071,3,floorplan_setup,69.2,,1200,730,-3476.455,-1344.686,1970,78.36,9167078746a9449efa2d,0.87,2026-09-12T08:00:27
ibex,floorplan,2_1_floorplan,base-p0072,1,floorplan_setup,69.66,,1200,730,-3476.455,-1344.686,1970,78.73,9167078746a9449efa2d,0.92,2026-09-12T10:22:02
ibex,floorplan,2_1_floorplan,base-p0072,2,floorplan_setup,69.35,,1200,730,-3476.455,-1344.686,1970,78.32,9167078746a9449efa2d,0.82,2026-09-12T10:24:56
ibex,floorplan,2_1_floorplan,base-p0072,3,floorplan_setup,70.75,,1200,730,-3476.455,-1344.686,1970,79.78999999999999,9167078746a9449efa2d,0.93,2026-09-12T10:27:22
ibex,floorplan,2_1_floorplan,base-p0073,1,floorplan_setup,7.02,,108,54,-3476.455,-1345.253,1970,16.11,59b6f77f8f968d9c9336,0.84,2026-09-12T12:33:35
ibex,floorplan,2_1_floorplan,base-p0073,2,floorplan_setup,7.0,,108,54,-3476.455,-1345.253,1970,16.11,59b6f77f8f968d9c9336,0.90,2026-09-12T12:34:12
ibex,floorplan,2_1_floorplan,base-p0073,3,floorplan_setup,6.94,,108,54,-3476.455,-1345.253,1970,16.01,59b6f77f8f968d9c9336,0.94,2026-09-12T12:34:34
ibex,floorplan,2_1_floorplan,base-p0074,1,floorplan_setup,70.27,,1200,730,-3476.455,-1344.686,1970,79.39,9167078746a9449efa2d,0.88,2026-09-12T15:16:37
ibex,floorplan,2_1_floorplan,base-p0074,2,floorplan_setup,68.33,,1200,730,-3476.455,-1344.686,1970,77.27,9167078746a9449efa2d,0.87,2026-09-12T15:18:46
ibex,floorplan,2_1_floorplan,base-p0074,3,floorplan_setup,69.31,,1200,730,-3476.455,-1344.686,1970,78.45,9167078746a9449efa2d,0.94,2026-09-12T15:21:11
ibex,floorplan,2_1_floorplan,base-prof,1,floorplan_setup,77.25,,1200,730,-3476.455,-1344.686,1970,86.28,9167078746a9449efa2d,0.88,2026-09-11T00:34:14
ibex,floorplan,2_1_floorplan,base-prof,2,floorplan_setup,79.6,,1200,730,-3476.455,-1344.686,1970,88.65,9167078746a9449efa2d,0.97,2026-09-11T16:07:32
ibex,floorplan,2_1_floorplan,base-prof,3,floorplan_setup,79.18,,1200,730,-3476.455,-1344.686,1970,88.17,9167078746a9449efa2d,0.88,2026-09-11T16:09:52
ibex,full,2_1_floorplan,base-p00670068,1,floorplan_setup,68.68,,1200,730,-3476.455,-1344.686,1970,77.6,9167078746a9449efa2d,0.79,2026-09-12T21:56:49
ibex,full,4_1_cts,base-p00670068,1,setup_hold,28.28,0.11,779,579,-51.223,0.261,645,50.42,56134725468e06aad39d,0.79,2026-09-12T21:56:49
ibex,full,5_1_grt,base-p00670068,1,setup_hold,70.21,0.2,1124,593,-35.841,0.079,719,115.7,240ce624c04661cdc1e4,0.79,2026-09-12T21:56:49
ibex,full,5_1_grt,base-p00670068,1,post_grt_wns,1.57,,1,0,-1.615,-1.615,31,115.7,240ce624c04661cdc1e4,0.79,2026-09-12T21:56:49
ibex,full,2_1_floorplan,base-p00670068,2,floorplan_setup,69.04,,1200,730,-3476.455,-1344.686,1970,77.98,9167078746a9449efa2d,0.91,2026-09-14T01:44:20
ibex,full,4_1_cts,base-p00670068,2,setup_hold,28.34,0.11,779,579,-51.223,0.261,645,50.37,56134725468e06aad39d,0.91,2026-09-14T01:44:20
ibex,full,5_1_grt,base-p00670068,2,setup_hold,70.66,0.2,1124,593,-35.841,0.079,719,116.13,240ce624c04661cdc1e4,0.91,2026-09-14T01:44:20
ibex,full,5_1_grt,base-p00670068,2,post_grt_wns,1.55,,1,0,-1.615,-1.615,31,116.13,240ce624c04661cdc1e4,0.91,2026-09-14T01:44:20
ibex,full,2_1_floorplan,base-p00670068,3,floorplan_setup,68.3,,1200,730,-3476.455,-1344.686,1970,77.26,9167078746a9449efa2d,0.87,2026-09-14T01:54:47
ibex,full,4_1_cts,base-p00670068,3,setup_hold,28.04,0.11,779,579,-51.223,0.261,645,49.9,56134725468e06aad39d,0.87,2026-09-14T01:54:47
ibex,full,5_1_grt,base-p00670068,3,setup_hold,70.79,0.2,1124,593,-35.841,0.079,719,115.97999999999999,240ce624c04661cdc1e4,0.87,2026-09-14T01:54:47
ibex,full,5_1_grt,base-p00670068,3,post_grt_wns,1.58,,1,0,-1.615,-1.615,31,115.97999999999999,240ce624c04661cdc1e4,0.87,2026-09-14T01:54:47
ibex,full,2_1_floorplan,base-p0069,1,floorplan_setup,69.52,,1200,730,-3476.455,-1344.686,1970,78.6,9167078746a9449efa2d,0.85,2026-09-13T04:38:07
ibex,full,4_1_cts,base-p0069,1,setup_hold,26.75,0.11,468,90,-51.223,0.261,645,48.96,2da0a0e7a5283dde4e7d,0.85,2026-09-13T04:38:07
ibex,full,5_1_grt,base-p0069,1,setup_hold,61.69,0.2,923,485,-33.204,-0.503,663,106.97,5a5b0b521d3f83ca1453,0.85,2026-09-13T04:38:07
ibex,full,5_1_grt,base-p0069,1,post_grt_wns,1.43,,1,0,-0.933,-0.933,29,106.97,5a5b0b521d3f83ca1453,0.85,2026-09-13T04:38:07
ibex,full,2_1_floorplan,base-p0074,1,floorplan_setup,19.19,,500,396,-3476.455,-1344.686,1970,28.16,44991b597325a5f30a91,0.85,2026-09-13T01:13:50
ibex,full,4_1_cts,base-p0074,1,setup_hold,5.17,0.11,300,42,-30.624,3.096,327,27.21,9aa7ec25728b24400777,0.85,2026-09-13T01:13:50
ibex,full,5_1_grt,base-p0074,1,setup_hold,23.53,0.18,401,164,-31.61,0.136,440,67.86,4fc499632e0d7aaaca8a,0.85,2026-09-13T01:13:50
ibex,full,5_1_grt,base-p0074,1,post_grt_wns,1.17,,0,,,,,67.86,4fc499632e0d7aaaca8a,0.85,2026-09-13T01:13:50
ibex,full,2_1_floorplan,base-p0074,2,floorplan_setup,19.97,,500,396,-3476.455,-1344.686,1970,29.0,44991b597325a5f30a91,0.92,2026-09-13T23:57:23
ibex,full,4_1_cts,base-p0074,2,setup_hold,5.19,0.11,300,42,-30.624,3.096,327,27.07,9aa7ec25728b24400777,0.92,2026-09-13T23:57:23
ibex,full,5_1_grt,base-p0074,2,setup_hold,23.01,0.18,401,164,-31.61,0.136,440,67.3,4fc499632e0d7aaaca8a,0.92,2026-09-13T23:57:23
ibex,full,5_1_grt,base-p0074,2,post_grt_wns,1.17,,0,,,,,67.3,4fc499632e0d7aaaca8a,0.92,2026-09-13T23:57:23
ibex,full,2_1_floorplan,base-p0074,3,floorplan_setup,20.07,,500,396,-3476.455,-1344.686,1970,29.12,44991b597325a5f30a91,0.80,2026-09-14T00:05:56
ibex,full,4_1_cts,base-p0074,3,setup_hold,4.97,0.11,300,42,-30.624,3.096,327,26.47,9aa7ec25728b24400777,0.80,2026-09-14T00:05:56
ibex,full,5_1_grt,base-p0074,3,setup_hold,22.98,0.18,401,164,-31.61,0.136,440,66.17,4fc499632e0d7aaaca8a,0.80,2026-09-14T00:05:56
ibex,full,5_1_grt,base-p0074,3,post_grt_wns,1.06,,0,,,,,66.17,4fc499632e0d7aaaca8a,0.80,2026-09-14T00:05:56
ibex,full,2_1_floorplan,base-p0077,1,floorplan_setup,69.8,,1200,720,-3476.455,-1344.686,1970,78.7,26d26423d91e55e76191,0.92,2026-09-13T20:52:09
ibex,full,4_1_cts,base-p0077,1,setup_hold,7.23,0.1,513,443,-43.089,1.098,471,29.39,400d3455681819012a3e,0.92,2026-09-13T20:52:09
ibex,full,5_1_grt,base-p0077,1,setup_hold,135.18,0.2,1234,838,-32.99,0.07,562,180.17,2b1d272b285f677efeaf,0.92,2026-09-13T20:52:09
ibex,full,5_1_grt,base-p0077,1,post_grt_wns,1.55,,1,0,-1.556,-1.556,11,180.17,2b1d272b285f677efeaf,0.92,2026-09-13T20:52:09
ibex,full,2_1_floorplan,base-p0077,2,floorplan_setup,69.89,,1200,720,-3476.455,-1344.686,1970,78.87,26d26423d91e55e76191,0.97,2026-09-13T22:00:18
ibex,full,4_1_cts,base-p0077,2,setup_hold,7.27,0.1,513,443,-43.089,1.098,471,29.23,400d3455681819012a3e,0.97,2026-09-13T22:00:18
ibex,full,5_1_grt,base-p0077,2,setup_hold,135.7,0.2,1234,838,-32.99,0.07,562,180.72,2b1d272b285f677efeaf,0.97,2026-09-13T22:00:18
ibex,full,5_1_grt,base-p0077,2,post_grt_wns,1.54,,1,0,-1.556,-1.556,11,180.72,2b1d272b285f677efeaf,0.97,2026-09-13T22:00:18
ibex,full,2_1_floorplan,base-p0077,3,floorplan_setup,70.62,,1200,720,-3476.455,-1344.686,1970,79.67,26d26423d91e55e76191,0.99,2026-09-13T22:11:21
ibex,full,4_1_cts,base-p0077,3,setup_hold,7.36,0.1,513,443,-43.089,1.098,471,29.75,400d3455681819012a3e,0.99,2026-09-13T22:11:21
ibex,full,5_1_grt,base-p0077,3,setup_hold,134.89,0.2,1234,838,-32.99,0.07,562,179.82,2b1d272b285f677efeaf,0.99,2026-09-13T22:11:21
ibex,full,5_1_grt,base-p0077,3,post_grt_wns,1.51,,1,0,-1.556,-1.556,11,179.82,2b1d272b285f677efeaf,0.99,2026-09-13T22:11:21
ibex,grt,5_1_grt,base,1,setup_hold,87.47,0.21,1124,593,-35.841,0.079,719,133.06,240ce624c04661cdc1e4,0.86,2026-09-10T21:43:46
ibex,grt,5_1_grt,base,1,post_grt_wns,1.62,,1,0,-1.615,-1.615,31,133.06,240ce624c04661cdc1e4,0.86,2026-09-10T21:43:46
ibex,grt,5_1_grt,base-p0067,1,setup_hold,71.4,0.21,1124,593,-35.841,0.079,719,116.52000000000001,240ce624c04661cdc1e4,0.92,2026-09-11T17:49:00
ibex,grt,5_1_grt,base-p0067,1,post_grt_wns,1.54,,1,0,-1.615,-1.615,31,116.52000000000001,240ce624c04661cdc1e4,0.92,2026-09-11T17:49:00
ibex,grt,5_1_grt,base-p0067,2,setup_hold,72.27,0.2,1124,593,-35.841,0.079,719,117.72,240ce624c04661cdc1e4,0.98,2026-09-11T17:53:43
ibex,grt,5_1_grt,base-p0067,2,post_grt_wns,1.54,,1,0,-1.615,-1.615,31,117.72,240ce624c04661cdc1e4,0.98,2026-09-11T17:53:43
ibex,grt,5_1_grt,base-p0067,3,setup_hold,69.94,0.21,1124,593,-35.841,0.079,719,115.32,240ce624c04661cdc1e4,0.89,2026-09-11T17:58:24
ibex,grt,5_1_grt,base-p0067,3,post_grt_wns,1.57,,1,0,-1.615,-1.615,31,115.32,240ce624c04661cdc1e4,0.89,2026-09-11T17:58:24
ibex,grt,5_1_grt,base-p00670068,1,setup_hold,70.34,0.2,1124,593,-35.841,0.079,719,115.27000000000001,240ce624c04661cdc1e4,0.99,2026-09-14T04:58:28
ibex,grt,5_1_grt,base-p00670068,1,post_grt_wns,1.56,,1,0,-1.615,-1.615,31,115.27000000000001,240ce624c04661cdc1e4,0.99,2026-09-14T04:58:28
ibex,grt,5_1_grt,base-p00670068,2,setup_hold,69.66,0.2,1124,593,-35.841,0.079,719,114.52000000000001,240ce624c04661cdc1e4,0.92,2026-09-14T05:03:38
ibex,grt,5_1_grt,base-p00670068,2,post_grt_wns,1.55,,1,0,-1.615,-1.615,31,114.52000000000001,240ce624c04661cdc1e4,0.92,2026-09-14T05:03:38
ibex,grt,5_1_grt,base-p00670068,3,setup_hold,70.42,0.2,1124,593,-35.841,0.079,719,115.25,240ce624c04661cdc1e4,0.88,2026-09-14T05:08:34
ibex,grt,5_1_grt,base-p00670068,3,post_grt_wns,1.59,,1,0,-1.615,-1.615,31,115.25,240ce624c04661cdc1e4,0.88,2026-09-14T05:08:34
ibex,grt,5_1_grt,base-p006700680069,1,setup_hold,61.35,0.2,923,485,-33.204,-0.503,663,106.47999999999999,5a5b0b521d3f83ca1453,0.98,2026-09-12T01:13:33
ibex,grt,5_1_grt,base-p006700680069,1,post_grt_wns,1.52,,1,0,-0.933,-0.933,29,106.47999999999999,5a5b0b521d3f83ca1453,0.98,2026-09-12T01:13:33
ibex,grt,5_1_grt,base-p006700680069,2,setup_hold,61.64,0.2,923,485,-33.204,-0.503,663,106.61,5a5b0b521d3f83ca1453,0.98,2026-09-12T01:17:50
ibex,grt,5_1_grt,base-p006700680069,2,post_grt_wns,1.51,,1,0,-0.933,-0.933,29,106.61,5a5b0b521d3f83ca1453,0.98,2026-09-12T01:17:50
ibex,grt,5_1_grt,base-p006700680069,3,setup_hold,61.26,0.19,923,485,-33.204,-0.503,663,106.25,5a5b0b521d3f83ca1453,0.81,2026-09-12T01:22:22
ibex,grt,5_1_grt,base-p006700680069,3,post_grt_wns,1.41,,1,0,-0.933,-0.933,29,106.25,5a5b0b521d3f83ca1453,0.81,2026-09-12T01:22:22
ibex,grt,5_1_grt,base-p0068,1,setup_hold,87.17,0.2,1124,593,-35.841,0.079,719,132.9,240ce624c04661cdc1e4,0.80,2026-09-11T20:30:27
ibex,grt,5_1_grt,base-p0068,1,post_grt_wns,1.64,,1,0,-1.615,-1.615,31,132.9,240ce624c04661cdc1e4,0.80,2026-09-11T20:30:27
ibex,grt,5_1_grt,base-p0068,2,setup_hold,87.16,0.2,1124,593,-35.841,0.079,719,132.71,240ce624c04661cdc1e4,0.82,2026-09-11T20:35:10
ibex,grt,5_1_grt,base-p0068,2,post_grt_wns,1.62,,1,0,-1.615,-1.615,31,132.71,240ce624c04661cdc1e4,0.82,2026-09-11T20:35:10
ibex,grt,5_1_grt,base-p0068,3,setup_hold,86.3,0.2,1124,593,-35.841,0.079,719,131.78,240ce624c04661cdc1e4,0.95,2026-09-11T20:39:52
ibex,grt,5_1_grt,base-p0068,3,post_grt_wns,1.62,,1,0,-1.615,-1.615,31,131.78,240ce624c04661cdc1e4,0.95,2026-09-11T20:39:52
ibex,grt,5_1_grt,base-p0069,1,setup_hold,73.85,0.19,923,485,-33.204,-0.503,663,118.87,5a5b0b521d3f83ca1453,0.85,2026-09-11T22:53:21
ibex,grt,5_1_grt,base-p0069,1,post_grt_wns,1.51,,1,0,-0.933,-0.933,29,118.87,5a5b0b521d3f83ca1453,0.85,2026-09-11T22:53:21
ibex,grt,5_1_grt,base-p0069,2,setup_hold,74.66,0.19,923,485,-33.204,-0.503,663,119.86,5a5b0b521d3f83ca1453,0.96,2026-09-11T22:57:51
ibex,grt,5_1_grt,base-p0069,2,post_grt_wns,1.59,,1,0,-0.933,-0.933,29,119.86,5a5b0b521d3f83ca1453,0.96,2026-09-11T22:57:51
